experiment_id,best_cost,dt,assignment,edges
61,11.637344370368817,0.05914711952209473,"[(0, 50), (0, 63), (1, 37), (1, 42), (2, 49), (2, 58), (3, 40), (3, 41), (4, 33), (4, 35), (5, 50), (5, 52), (6, 54), (6, 56), (7, 34), (7, 36), (8, 44), (8, 60), (9, 39), (9, 41), (10, 58), (10, 61), (11, 46), (11, 47), (12, 42), (12, 45), (13, 44), (13, 65), (14, 53), (14, 55), (15, 59), (15, 64), (16, 45), (16, 62), (17, 49), (17, 60), (18, 43), (18, 48), (19, 52), (19, 54), (20, 55), (20, 57), (21, 38), (21, 40), (22, 51), (22, 61), (23, 35), (23, 46), (24, 51), (24, 53), (25, 43), (25, 47), (26, 56), (26, 57), (27, 63), (27, 64), (28, 59), (28, 62), (29, 36), (29, 38), (30, 37), (30, 39), (31, 34), (31, 48), (32, 33), (32, 65)]","[(0, 50), (0, 63), (1, 42), (3, 41), (5, 50), (6, 56), (7, 36), (8, 44), (8, 60), (9, 41), (10, 61), (12, 42), (12, 45), (13, 44), (13, 65), (14, 53), (14, 55), (15, 59), (15, 64), (16, 45), (16, 62), (17, 49), (18, 43), (18, 48), (19, 52), (21, 38), (21, 40), (23, 35), (24, 51), (26, 57), (27, 63), (28, 59), (29, 38), (31, 34), (33, 4), (33, 32), (34, 7), (35, 4), (36, 29), (37, 1), (37, 30), (39, 9), (39, 30), (40, 3), (43, 25), (46, 11), (46, 23), (47, 11), (47, 25), (48, 31), (49, 2), (51, 22), (52, 5), (53, 24), (54, 6), (54, 19), (55, 20), (56, 26), (57, 20), (58, 2), (58, 10), (60, 17), (61, 22), (62, 28), (64, 27), (65, 32)]"
62,10.870912602677018,0.7407000064849854,"[(0, 39), (0, 47), (1, 50), (1, 59), (2, 34), (2, 36), (3, 34), (3, 48), (4, 43), (4, 64), (5, 35), (5, 37), (6, 44), (6, 60), (7, 52), (7, 54), (8, 49), (8, 58), (9, 61), (9, 62), (10, 33), (10, 44), (11, 56), (11, 57), (12, 46), (12, 62), (13, 58), (13, 60), (14, 36), (14, 38), (15, 45), (15, 61), (16, 50), (16, 64), (17, 49), (17, 51), (18, 39), (18, 41), (19, 43), (19, 48), (20, 53), (20, 55), (21, 52), (21, 63), (22, 54), (22, 56), (23, 51), (23, 53), (24, 59), (24, 63), (25, 55), (25, 57), (26, 37), (26, 42), (27, 42), (27, 45), (28, 46), (28, 47), (29, 40), (29, 41), (30, 33), (30, 65), (31, 38), (31, 40), (32, 35), (32, 65)]","[(0, 47), (2, 34), (3, 34), (3, 48), (6, 60), (8, 58), (9, 61), (9, 62), (10, 33), (10, 44), (11, 57), (12, 46), (14, 38), (15, 45), (16, 64), (17, 51), (18, 41), (20, 53), (22, 56), (23, 51), (23, 53), (24, 59), (24, 63), (25, 55), (25, 57), (26, 37), (27, 45), (28, 47), (29, 40), (32, 35), (33, 30), (35, 5), (36, 2), (36, 14), (37, 5), (38, 31), (39, 0), (39, 18), (40, 31), (41, 29), (42, 26), (42, 27), (43, 4), (43, 19), (44, 6), (46, 28), (48, 19), (49, 8), (49, 17), (50, 1), (50, 16), (52, 7), (52, 21), (54, 7), (54, 22), (55, 20), (56, 11), (58, 13), (59, 1), (60, 13), (61, 15), (62, 12), (63, 21), (64, 4), (65, 30), (65, 32)]"
63,8.626106363861279,0.10302400588989258,"[(0, 59), (0, 64), (1, 51), (1, 53), (2, 61), (2, 62), (3, 36), (3, 38), (4, 54), (4, 56), (5, 58), (5, 60), (6, 56), (6, 57), (7, 48), (7, 64), (8, 42), (8, 44), (9, 34), (9, 36), (10, 33), (10, 35), (11, 49), (11, 58), (12, 44), (12, 60), (13, 42), (13, 65), (14, 55), (14, 57), (15, 40), (15, 46), (16, 45), (16, 61), (17, 43), (17, 47), (18, 47), (18, 63), (19, 50), (19, 59), (20, 40), (20, 41), (21, 45), (21, 46), (22, 34), (22, 48), (23, 49), (23, 51), (24, 50), (24, 52), (25, 39), (25, 41), (26, 38), (26, 43), (27, 62), (27, 63), (28, 35), (28, 37), (29, 37), (29, 39), (30, 52), (30, 54), (31, 53), (31, 55), (32, 33), (32, 65)]","[(0, 59), (0, 64), (1, 53), (2, 61), (3, 38), (4, 56), (5, 58), (7, 48), (7, 64), (8, 42), (10, 35), (11, 58), (12, 44), (15, 46), (16, 45), (17, 47), (18, 63), (20, 41), (21, 45), (21, 46), (22, 34), (24, 50), (25, 41), (26, 43), (27, 62), (30, 54), (31, 55), (32, 33), (33, 10), (34, 9), (35, 28), (36, 3), (36, 9), (37, 28), (37, 29), (38, 26), (39, 25), (39, 29), (40, 15), (40, 20), (42, 13), (43, 17), (44, 8), (47, 18), (48, 22), (49, 11), (49, 23), (50, 19), (51, 1), (51, 23), (52, 24), (52, 30), (53, 31), (54, 4), (55, 14), (56, 6), (57, 6), (57, 14), (59, 19), (60, 5), (60, 12), (61, 16), (62, 2), (63, 27), (65, 13), (65, 32)]"
64,9.382173737719146,0.5452301502227783,"[(0, 58), (0, 61), (1, 33), (1, 35), (2, 44), (2, 65), (3, 42), (3, 45), (4, 39), (4, 41), (5, 50), (5, 52), (6, 62), (6, 63), (7, 50), (7, 64), (8, 40), (8, 41), (9, 55), (9, 57), (10, 49), (10, 60), (11, 46), (11, 47), (12, 42), (12, 44), (13, 34), (13, 43), (14, 56), (14, 57), (15, 34), (15, 36), (16, 35), (16, 37), (17, 38), (17, 40), (18, 48), (18, 64), (19, 43), (19, 47), (20, 46), (20, 62), (21, 52), (21, 54), (22, 54), (22, 56), (23, 51), (23, 53), (24, 49), (24, 51), (25, 48), (25, 59), (26, 58), (26, 60), (27, 36), (27, 38), (28, 59), (28, 63), (29, 37), (29, 39), (30, 53), (30, 55), (31, 45), (31, 61), (32, 33), (32, 65)]","[(0, 58), (0, 61), (1, 33), (2, 65), (3, 42), (4, 41), (5, 52), (6, 62), (7, 50), (8, 40), (9, 55), (10, 49), (10, 60), (12, 42), (13, 34), (14, 57), (17, 40), (19, 43), (22, 56), (23, 51), (23, 53), (24, 49), (24, 51), (25, 59), (26, 58), (27, 38), (28, 63), (29, 39), (31, 45), (31, 61), (33, 32), (34, 15), (35, 1), (35, 16), (36, 15), (36, 27), (37, 16), (37, 29), (38, 17), (39, 4), (41, 8), (43, 13), (44, 2), (44, 12), (45, 3), (46, 11), (46, 20), (47, 11), (47, 19), (48, 18), (48, 25), (50, 5), (52, 21), (53, 30), (54, 21), (54, 22), (55, 30), (56, 14), (57, 9), (59, 28), (60, 26), (62, 20), (63, 6), (64, 7), (64, 18), (65, 32)]"
65,9.092016483393678,0.09684896469116211,"[(0, 36), (0, 43), (1, 59), (1, 64), (2, 40), (2, 41), (3, 55), (3, 57), (4, 51), (4, 53), (5, 60), (5, 61), (6, 52), (6, 59), (7, 57), (7, 62), (8, 38), (8, 47), (9, 49), (9, 58), (10, 49), (10, 60), (11, 42), (11, 45), (12, 50), (12, 54), (13, 51), (13, 58), (14, 37), (14, 39), (15, 63), (15, 64), (16, 33), (16, 65), (17, 56), (17, 62), (18, 53), (18, 55), (19, 39), (19, 41), (20, 45), (20, 46), (21, 48), (21, 63), (22, 40), (22, 47), (23, 35), (23, 37), (24, 50), (24, 52), (25, 46), (25, 61), (26, 34), (26, 38), (27, 42), (27, 44), (28, 34), (28, 36), (29, 33), (29, 44), (30, 43), (30, 48), (31, 54), (31, 56), (32, 35), (32, 65)]","[(2, 41), (4, 51), (4, 53), (5, 60), (5, 61), (6, 52), (6, 59), (8, 38), (8, 47), (9, 49), (9, 58), (10, 60), (11, 42), (12, 50), (12, 54), (13, 58), (18, 55), (20, 45), (21, 63), (22, 47), (23, 37), (24, 52), (25, 46), (26, 34), (26, 38), (27, 44), (30, 48), (31, 56), (32, 35), (33, 16), (33, 29), (34, 28), (35, 23), (36, 0), (36, 28), (37, 14), (39, 14), (39, 19), (40, 2), (40, 22), (41, 19), (42, 27), (43, 0), (43, 30), (44, 29), (45, 11), (46, 20), (48, 21), (49, 10), (50, 24), (51, 13), (53, 18), (54, 31), (55, 3), (56, 17), (57, 3), (57, 7), (59, 1), (61, 25), (62, 7), (62, 17), (63, 15), (64, 1), (64, 15), (65, 16), (65, 32)]"
66,16.160301107774618,0.15817499160766602,"[(0, 40), (0, 46), (1, 33), (1, 35), (2, 50), (2, 59), (3, 46), (3, 62), (4, 56), (4, 57), (5, 54), (5, 56), (6, 50), (6, 52), (7, 39), (7, 41), (8, 47), (8, 63), (9, 59), (9, 64), (10, 36), (10, 38), (11, 45), (11, 58), (12, 40), (12, 41), (13, 36), (13, 48), (14, 53), (14, 55), (15, 49), (15, 60), (16, 37), (16, 39), (17, 34), (17, 43), (18, 55), (18, 57), (19, 42), (19, 44), (20, 34), (20, 48), (21, 49), (21, 51), (22, 38), (22, 47), (23, 43), (23, 64), (24, 53), (24, 61), (25, 35), (25, 37), (26, 44), (26, 65), (27, 52), (27, 54), (28, 51), (28, 58), (29, 45), (29, 61), (30, 42), (30, 60), (31, 62), (31, 63), (32, 33), (32, 65)]","[(3, 62), (4, 56), (5, 56), (6, 52), (7, 39), (7, 41), (8, 63), (9, 59), (10, 38), (11, 45), (12, 40), (13, 36), (13, 48), (14, 53), (14, 55), (15, 49), (16, 37), (16, 39), (17, 34), (18, 55), (19, 42), (19, 44), (20, 34), (20, 48), (21, 49), (21, 51), (23, 43), (23, 64), (25, 37), (27, 52), (27, 54), (29, 61), (30, 42), (31, 62), (32, 33), (33, 1), (35, 1), (35, 25), (36, 10), (38, 22), (40, 0), (41, 12), (43, 17), (44, 26), (45, 29), (46, 0), (46, 3), (47, 8), (47, 22), (50, 2), (50, 6), (51, 28), (53, 24), (54, 5), (57, 4), (57, 18), (58, 11), (58, 28), (59, 2), (60, 15), (60, 30), (61, 24), (63, 31), (64, 9), (65, 26), (65, 32)]"
67,9.925321973012478,0.07345080375671387,"[(0, 50), (0, 52), (1, 58), (1, 60), (2, 40), (2, 46), (3, 50), (3, 63), (4, 38), (4, 43), (5, 36), (5, 38), (6, 39), (6, 41), (7, 46), (7, 47), (8, 40), (8, 41), (9, 56), (9, 62), (10, 48), (10, 64), (11, 51), (11, 53), (12, 55), (12, 57), (13, 42), (13, 45), (14, 59), (14, 63), (15, 37), (15, 45), (16, 34), (16, 48), (17, 44), (17, 61), (18, 43), (18, 47), (19, 57), (19, 62), (20, 54), (20, 56), (21, 35), (21, 42), (22, 49), (22, 51), (23, 34), (23, 36), (24, 52), (24, 54), (25, 35), (25, 65), (26, 53), (26, 55), (27, 49), (27, 60), (28, 37), (28, 39), (29, 33), (29, 44), (30, 59), (30, 64), (31, 58), (31, 61), (32, 33), (32, 65)]","[(1, 58), (1, 60), (2, 40), (2, 46), (3, 50), (3, 63), (5, 36), (5, 38), (6, 41), (7, 46), (7, 47), (8, 40), (10, 48), (10, 64), (13, 42), (13, 45), (15, 37), (15, 45), (16, 34), (17, 44), (19, 57), (19, 62), (20, 56), (21, 35), (22, 49), (23, 34), (24, 54), (25, 65), (26, 53), (26, 55), (27, 49), (28, 39), (30, 59), (31, 58), (32, 33), (33, 29), (35, 25), (36, 23), (37, 28), (38, 4), (39, 6), (41, 8), (42, 21), (43, 4), (43, 18), (44, 29), (47, 18), (48, 16), (50, 0), (51, 11), (51, 22), (52, 0), (52, 24), (53, 11), (54, 20), (55, 12), (56, 9), (57, 12), (59, 14), (60, 27), (61, 17), (61, 31), (62, 9), (63, 14), (64, 30), (65, 32)]"
68,10.245697881119543,0.0777750015258789,"[(0, 55), (0, 59), (1, 44), (1, 60), (2, 39), (2, 41), (3, 55), (3, 57), (4, 50), (4, 64), (5, 46), (5, 47), (6, 54), (6, 56), (7, 49), (7, 60), (8, 43), (8, 48), (9, 52), (9, 54), (10, 56), (10, 57), (11, 53), (11, 63), (12, 45), (12, 46), (13, 49), (13, 51), (14, 50), (14, 52), (15, 53), (15, 62), (16, 51), (16, 58), (17, 34), (17, 36), (18, 36), (18, 43), (19, 35), (19, 37), (20, 40), (20, 41), (21, 48), (21, 64), (22, 35), (22, 65), (23, 45), (23, 61), (24, 38), (24, 40), (25, 59), (25, 63), (26, 33), (26, 42), (27, 47), (27, 62), (28, 42), (28, 44), (29, 58), (29, 61), (30, 37), (30, 39), (31, 34), (31, 38), (32, 33), (32, 65)]","[(1, 60), (2, 39), (2, 41), (4, 50), (5, 46), (7, 60), (9, 54), (10, 56), (11, 53), (12, 45), (12, 46), (13, 51), (14, 52), (17, 34), (17, 36), (18, 36), (19, 35), (20, 41), (21, 64), (22, 65), (24, 38), (24, 40), (25, 63), (27, 47), (27, 62), (28, 44), (29, 58), (30, 37), (30, 39), (31, 38), (32, 33), (33, 26), (34, 31), (35, 22), (37, 19), (40, 20), (42, 26), (42, 28), (43, 8), (43, 18), (44, 1), (45, 23), (47, 5), (48, 8), (48, 21), (49, 7), (49, 13), (50, 14), (51, 16), (52, 9), (53, 15), (54, 6), (55, 0), (55, 3), (56, 6), (57, 3), (57, 10), (58, 16), (59, 0), (59, 25), (61, 23), (61, 29), (62, 15), (63, 11), (64, 4), (65, 32)]"
69,10.797444775641365,0.18293404579162598,"[(0, 50), (0, 52), (1, 42), (1, 44), (2, 59), (2, 63), (3, 36), (3, 38), (4, 42), (4, 45), (5, 49), (5, 58), (6, 58), (6, 60), (7, 54), (7, 56), (8, 50), (8, 54), (9, 43), (9, 47), (10, 34), (10, 36), (11, 35), (11, 45), (12, 55), (12, 57), (13, 38), (13, 40), (14, 62), (14, 63), (15, 33), (15, 35), (16, 46), (16, 61), (17, 52), (17, 64), (18, 40), (18, 41), (19, 43), (19, 48), (20, 59), (20, 64), (21, 37), (21, 39), (22, 47), (22, 61), (23, 44), (23, 60), (24, 37), (24, 65), (25, 48), (25, 62), (26, 34), (26, 46), (27, 39), (27, 41), (28, 51), (28, 53), (29, 49), (29, 51), (30, 56), (30, 57), (31, 53), (31, 55), (32, 33), (32, 65)]","[(3, 38), (4, 45), (5, 58), (7, 56), (8, 54), (9, 43), (10, 34), (10, 36), (11, 45), (12, 55), (12, 57), (13, 40), (15, 35), (16, 46), (17, 64), (18, 40), (19, 48), (20, 59), (20, 64), (21, 39), (22, 61), (23, 60), (25, 48), (26, 34), (26, 46), (27, 39), (27, 41), (28, 53), (30, 57), (31, 53), (33, 15), (33, 32), (35, 11), (36, 3), (37, 21), (37, 24), (38, 13), (41, 18), (42, 1), (42, 4), (43, 19), (44, 1), (44, 23), (47, 9), (47, 22), (49, 5), (49, 29), (50, 0), (50, 8), (51, 28), (51, 29), (52, 0), (52, 17), (54, 7), (55, 31), (56, 30), (58, 6), (59, 2), (60, 6), (61, 16), (62, 14), (62, 25), (63, 2), (63, 14), (65, 24), (65, 32)]"
70,9.986865278042622,0.1258831024169922,"[(0, 51), (0, 53), (1, 44), (1, 60), (2, 46), (2, 47), (3, 58), (3, 60), (4, 59), (4, 64), (5, 39), (5, 41), (6, 57), (6, 62), (7, 50), (7, 59), (8, 34), (8, 38), (9, 42), (9, 65), (10, 61), (10, 62), (11, 47), (11, 63), (12, 33), (12, 37), (13, 54), (13, 56), (14, 53), (14, 55), (15, 33), (15, 35), (16, 34), (16, 36), (17, 50), (17, 52), (18, 56), (18, 63), (19, 49), (19, 58), (20, 49), (20, 51), (21, 38), (21, 43), (22, 40), (22, 41), (23, 55), (23, 57), (24, 45), (24, 46), (25, 48), (25, 64), (26, 45), (26, 61), (27, 40), (27, 43), (28, 52), (28, 54), (29, 36), (29, 48), (30, 42), (30, 44), (31, 37), (31, 39), (32, 35), (32, 65)]","[(0, 51), (0, 53), (1, 60), (5, 39), (5, 41), (7, 50), (7, 59), (8, 38), (9, 42), (9, 65), (10, 62), (11, 47), (11, 63), (12, 33), (13, 56), (14, 53), (16, 34), (17, 50), (17, 52), (18, 63), (21, 38), (22, 40), (22, 41), (24, 45), (24, 46), (25, 64), (26, 45), (26, 61), (27, 40), (29, 36), (30, 42), (31, 37), (31, 39), (32, 35), (33, 15), (34, 8), (35, 15), (36, 16), (37, 12), (43, 21), (43, 27), (44, 1), (44, 30), (46, 2), (47, 2), (48, 25), (48, 29), (49, 19), (49, 20), (51, 20), (52, 28), (54, 13), (54, 28), (55, 14), (55, 23), (56, 18), (57, 6), (57, 23), (58, 3), (58, 19), (59, 4), (60, 3), (61, 10), (62, 6), (64, 4), (65, 32)]"
71,11.816332607722458,0.14745211601257324,"[(0, 49), (0, 53), (1, 49), (1, 51), (2, 51), (2, 58), (3, 42), (3, 44), (4, 43), (4, 48), (5, 55), (5, 57), (6, 37), (6, 65), (7, 56), (7, 57), (8, 46), (8, 47), (9, 53), (9, 55), (10, 42), (10, 45), (11, 40), (11, 41), (12, 43), (12, 63), (13, 37), (13, 39), (14, 59), (14, 64), (15, 50), (15, 52), (16, 39), (16, 41), (17, 47), (17, 62), (18, 61), (18, 62), (19, 36), (19, 38), (20, 35), (20, 60), (21, 59), (21, 63), (22, 34), (22, 36), (23, 54), (23, 56), (24, 38), (24, 40), (25, 44), (25, 60), (26, 52), (26, 54), (27, 34), (27, 48), (28, 58), (28, 61), (29, 33), (29, 35), (30, 45), (30, 46), (31, 50), (31, 64), (32, 33), (32, 65)]","[(0, 49), (1, 49), (1, 51), (2, 51), (4, 48), (5, 55), (6, 37), (6, 65), (7, 57), (8, 46), (9, 53), (12, 43), (14, 59), (14, 64), (16, 39), (17, 47), (17, 62), (18, 61), (19, 38), (20, 35), (20, 60), (21, 63), (22, 34), (22, 36), (23, 54), (23, 56), (24, 38), (24, 40), (25, 44), (29, 35), (30, 45), (31, 50), (33, 29), (33, 32), (34, 27), (36, 19), (37, 13), (39, 13), (40, 11), (41, 11), (41, 16), (42, 3), (42, 10), (43, 4), (44, 3), (45, 10), (46, 30), (47, 8), (48, 27), (50, 15), (52, 15), (52, 26), (53, 0), (54, 26), (55, 9), (56, 7), (57, 5), (58, 2), (58, 28), (59, 21), (60, 25), (61, 28), (62, 18), (63, 12), (64, 31), (65, 32)]"
72,11.064965062659187,0.13004398345947266,"[(0, 53), (0, 62), (1, 43), (1, 48), (2, 42), (2, 46), (3, 44), (3, 60), (4, 47), (4, 63), (5, 59), (5, 63), (6, 50), (6, 52), (7, 45), (7, 60), (8, 49), (8, 51), (9, 40), (9, 41), (10, 34), (10, 38), (11, 52), (11, 54), (12, 35), (12, 45), (13, 55), (13, 62), (14, 55), (14, 57), (15, 38), (15, 40), (16, 59), (16, 64), (17, 54), (17, 56), (18, 36), (18, 48), (19, 58), (19, 61), (20, 34), (20, 36), (21, 50), (21, 64), (22, 46), (22, 61), (23, 37), (23, 39), (24, 43), (24, 47), (25, 33), (25, 42), (26, 44), (26, 65), (27, 39), (27, 41), (28, 49), (28, 58), (29, 51), (29, 53), (30, 35), (30, 37), (31, 56), (31, 57), (32, 33), (32, 65)]","[(1, 48), (2, 42), (4, 47), (5, 63), (7, 45), (8, 49), (10, 38), (12, 35), (14, 57), (15, 38), (16, 59), (18, 36), (19, 58), (23, 39), (28, 49), (28, 58), (33, 25), (33, 32), (34, 10), (34, 20), (35, 30), (36, 20), (37, 23), (37, 30), (39, 27), (40, 9), (40, 15), (41, 9), (41, 27), (42, 25), (43, 1), (43, 24), (44, 3), (44, 26), (45, 12), (46, 2), (46, 22), (47, 24), (48, 18), (50, 6), (50, 21), (51, 8), (51, 29), (52, 6), (52, 11), (53, 0), (53, 29), (54, 11), (54, 17), (55, 13), (55, 14), (56, 17), (56, 31), (57, 31), (59, 5), (60, 3), (60, 7), (61, 19), (61, 22), (62, 0), (62, 13), (63, 4), (64, 16), (64, 21), (65, 26), (65, 32)]"
73,9.830240923568164,0.15038394927978516,"[(0, 51), (0, 53), (1, 47), (1, 63), (2, 45), (2, 46), (3, 36), (3, 43), (4, 37), (4, 39), (5, 58), (5, 61), (6, 33), (6, 35), (7, 42), (7, 65), (8, 50), (8, 52), (9, 34), (9, 36), (10, 54), (10, 56), (11, 52), (11, 59), (12, 53), (12, 57), (13, 40), (13, 41), (14, 35), (14, 37), (15, 42), (15, 44), (16, 38), (16, 46), (17, 49), (17, 61), (18, 39), (18, 41), (19, 48), (19, 64), (20, 56), (20, 57), (21, 43), (21, 48), (22, 40), (22, 47), (23, 59), (23, 63), (24, 55), (24, 62), (25, 49), (25, 51), (26, 45), (26, 62), (27, 54), (27, 55), (28, 58), (28, 60), (29, 44), (29, 60), (30, 50), (30, 64), (31, 34), (31, 38), (32, 33), (32, 65)]","[(1, 47), (1, 63), (2, 45), (3, 36), (3, 43), (4, 39), (5, 58), (5, 61), (6, 33), (6, 35), (7, 65), (9, 34), (9, 36), (12, 53), (13, 40), (13, 41), (14, 35), (16, 38), (17, 49), (17, 61), (18, 41), (19, 48), (20, 56), (21, 43), (22, 40), (23, 59), (24, 55), (24, 62), (26, 62), (27, 55), (29, 60), (30, 64), (31, 38), (33, 32), (34, 31), (37, 4), (37, 14), (39, 18), (42, 7), (42, 15), (44, 15), (44, 29), (45, 26), (46, 2), (46, 16), (47, 22), (48, 21), (49, 25), (50, 8), (50, 30), (51, 0), (51, 25), (52, 8), (52, 11), (53, 0), (54, 10), (54, 27), (56, 10), (57, 12), (57, 20), (58, 28), (59, 11), (60, 28), (63, 23), (64, 19), (65, 32)]"
74,9.31775610852108,0.21486306190490723,"[(0, 34), (0, 48), (1, 50), (1, 64), (2, 39), (2, 46), (3, 37), (3, 42), (4, 61), (4, 62), (5, 42), (5, 45), (6, 44), (6, 60), (7, 40), (7, 41), (8, 34), (8, 36), (9, 43), (9, 48), (10, 52), (10, 54), (11, 47), (11, 64), (12, 43), (12, 47), (13, 35), (13, 65), (14, 49), (14, 51), (15, 36), (15, 38), (16, 58), (16, 60), (17, 53), (17, 55), (18, 57), (18, 61), (19, 33), (19, 44), (20, 49), (20, 58), (21, 56), (21, 59), (22, 38), (22, 40), (23, 59), (23, 63), (24, 55), (24, 57), (25, 54), (25, 56), (26, 45), (26, 46), (27, 51), (27, 53), (28, 62), (28, 63), (29, 39), (29, 41), (30, 35), (30, 37), (31, 50), (31, 52), (32, 33), (32, 65)]","[(1, 50), (1, 64), (2, 46), (3, 42), (7, 40), (9, 43), (10, 54), (11, 64), (12, 47), (14, 49), (16, 58), (17, 55), (19, 44), (20, 49), (21, 56), (22, 40), (23, 59), (24, 55), (24, 57), (25, 54), (25, 56), (26, 46), (27, 51), (28, 62), (29, 39), (31, 50), (32, 33), (33, 19), (34, 0), (34, 8), (35, 13), (35, 30), (36, 8), (36, 15), (37, 3), (37, 30), (38, 15), (38, 22), (39, 2), (41, 7), (41, 29), (42, 5), (43, 12), (44, 6), (45, 5), (45, 26), (47, 11), (48, 0), (48, 9), (51, 14), (52, 10), (52, 31), (53, 17), (53, 27), (57, 18), (58, 20), (59, 21), (60, 6), (60, 16), (61, 4), (61, 18), (62, 4), (63, 23), (63, 28), (65, 13), (65, 32)]"
75,11.040488944935735,0.20440101623535156,"[(0, 52), (0, 54), (1, 35), (1, 42), (2, 42), (2, 44), (3, 56), (3, 59), (4, 50), (4, 57), (5, 34), (5, 36), (6, 58), (6, 61), (7, 43), (7, 47), (8, 36), (8, 47), (9, 54), (9, 56), (10, 59), (10, 63), (11, 50), (11, 52), (12, 43), (12, 48), (13, 53), (13, 55), (14, 33), (14, 35), (15, 44), (15, 60), (16, 37), (16, 65), (17, 53), (17, 57), (18, 48), (18, 64), (19, 45), (19, 46), (20, 39), (20, 46), (21, 61), (21, 62), (22, 37), (22, 45), (23, 34), (23, 38), (24, 38), (24, 40), (25, 51), (25, 58), (26, 40), (26, 41), (27, 55), (27, 62), (28, 63), (28, 64), (29, 39), (29, 41), (30, 49), (30, 60), (31, 49), (31, 51), (32, 33), (32, 65)]","[(0, 52), (2, 42), (3, 56), (3, 59), (4, 50), (5, 34), (6, 58), (6, 61), (7, 43), (9, 56), (10, 59), (10, 63), (11, 50), (12, 43), (12, 48), (13, 55), (15, 60), (16, 37), (16, 65), (17, 53), (18, 48), (18, 64), (19, 45), (21, 61), (22, 37), (22, 45), (25, 58), (27, 62), (31, 49), (33, 14), (33, 32), (34, 23), (35, 1), (35, 14), (36, 5), (36, 8), (38, 23), (38, 24), (39, 20), (39, 29), (40, 24), (40, 26), (41, 26), (41, 29), (42, 1), (44, 2), (44, 15), (46, 19), (46, 20), (47, 7), (47, 8), (49, 30), (51, 25), (51, 31), (52, 11), (53, 13), (54, 0), (54, 9), (55, 27), (57, 4), (57, 17), (60, 30), (62, 21), (63, 28), (64, 28), (65, 32)]"
76,12.871982872199617,0.4461028575897217,"[(0, 37), (0, 39), (1, 47), (1, 64), (2, 59), (2, 63), (3, 41), (3, 45), (4, 39), (4, 45), (5, 49), (5, 58), (6, 54), (6, 56), (7, 44), (7, 60), (8, 49), (8, 51), (9, 52), (9, 54), (10, 34), (10, 43), (11, 36), (11, 38), (12, 55), (12, 57), (13, 46), (13, 63), (14, 34), (14, 48), (15, 40), (15, 41), (16, 36), (16, 48), (17, 56), (17, 57), (18, 51), (18, 52), (19, 53), (19, 55), (20, 43), (20, 47), (21, 53), (21, 61), (22, 44), (22, 65), (23, 46), (23, 62), (24, 58), (24, 60), (25, 50), (25, 64), (26, 35), (26, 42), (27, 61), (27, 62), (28, 38), (28, 40), (29, 50), (29, 59), (30, 33), (30, 42), (31, 35), (31, 37), (32, 33), (32, 65)]","[(0, 39), (1, 47), (3, 45), (4, 39), (5, 49), (5, 58), (6, 56), (7, 44), (8, 49), (9, 52), (10, 34), (10, 43), (12, 57), (13, 46), (14, 34), (14, 48), (17, 56), (17, 57), (18, 51), (19, 53), (20, 47), (21, 61), (23, 46), (24, 58), (26, 35), (28, 38), (31, 37), (33, 30), (33, 32), (35, 31), (36, 11), (36, 16), (37, 0), (38, 11), (40, 15), (40, 28), (41, 3), (41, 15), (42, 26), (42, 30), (43, 20), (44, 22), (45, 4), (48, 16), (50, 25), (50, 29), (51, 8), (52, 18), (53, 21), (54, 6), (54, 9), (55, 12), (55, 19), (59, 2), (59, 29), (60, 7), (60, 24), (61, 27), (62, 23), (62, 27), (63, 2), (63, 13), (64, 1), (64, 25), (65, 22), (65, 32)]"
77,11.946522602878867,0.4274420738220215,"[(0, 34), (0, 36), (1, 49), (1, 58), (2, 50), (2, 52), (3, 43), (3, 48), (4, 48), (4, 64), (5, 34), (5, 40), (6, 39), (6, 46), (7, 40), (7, 47), (8, 55), (8, 63), (9, 42), (9, 44), (10, 37), (10, 45), (11, 52), (11, 54), (12, 33), (12, 42), (13, 35), (13, 37), (14, 54), (14, 56), (15, 51), (15, 53), (16, 50), (16, 59), (17, 49), (17, 51), (18, 38), (18, 41), (19, 43), (19, 47), (20, 61), (20, 62), (21, 53), (21, 57), (22, 45), (22, 61), (23, 39), (23, 41), (24, 44), (24, 60), (25, 58), (25, 60), (26, 35), (26, 65), (27, 59), (27, 64), (28, 55), (28, 57), (29, 36), (29, 38), (30, 46), (30, 62), (31, 56), (31, 63), (32, 33), (32, 65)]","[(1, 58), (4, 48), (6, 46), (8, 55), (9, 42), (11, 52), (11, 54), (12, 42), (13, 37), (14, 54), (16, 59), (17, 49), (17, 51), (18, 41), (19, 43), (19, 47), (20, 61), (20, 62), (21, 53), (21, 57), (23, 41), (24, 44), (26, 65), (27, 59), (27, 64), (28, 55), (29, 36), (29, 38), (30, 62), (32, 33), (33, 12), (34, 0), (34, 5), (35, 13), (35, 26), (36, 0), (37, 10), (38, 18), (39, 6), (39, 23), (40, 5), (40, 7), (43, 3), (44, 9), (45, 10), (45, 22), (46, 30), (47, 7), (48, 3), (49, 1), (50, 2), (50, 16), (51, 15), (52, 2), (53, 15), (56, 14), (56, 31), (57, 28), (58, 25), (60, 24), (60, 25), (61, 22), (63, 8), (63, 31), (64, 4), (65, 32)]"
